analysis_level,date,store_nbr,actual_sales,expected_sales,difference,z_score,is_holiday,is_event,is_promotion,promotion_rate,material_promotion_context,rolling_expected_sales,rolling_sales_std,rolling_z_anomaly,weekday_median_sales,weekday_q1_sales,weekday_q3_sales,weekday_iqr_sales,weekday_iqr_score,weekday_iqr_anomaly,weekday_observation_count,anomaly_method,review_category,review_guidance
store_day,2016-12-20,14,11380.645004272461,9135.050824437823,2245.5941798346375,0.9481338326928502,0,0,1,0.5151515151515151,1,9135.050824437823,2368.4358709748753,0,6652.500537872314,5391.633502960205,7594.222505569458,2202.589002609253,2.146630379430318,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-21,14,11074.359008789062,9147.306288582939,1927.052720206124,0.8098539103589841,1,0,1,0.45454545454545453,1,9147.306288582939,2379.506594407773,0,5924.536998748779,5084.963754653931,6827.110759735107,1742.1470050811768,2.95602035592876,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-22,14,11520.123077392578,9221.592896597725,2298.5301807948526,0.9549891460254502,1,0,1,0.42424242424242425,1,9221.592896597725,2406.865240679497,0,6136.343505859375,4910.431408882141,6869.298258781433,1958.866849899292,2.748415274785007,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-23,14,15741.635879516602,9265.070792198181,6476.56508731842,2.6566013778964677,1,0,1,0.48484848484848486,1,9265.070792198181,2437.9137725384494,0,5722.953483581543,4861.185007095337,6657.2654275894165,1796.0804204940796,5.578081182567005,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-24,14,14994.6240234375,9239.917787415641,5754.706236021859,2.4347395308164987,1,0,1,0.45454545454545453,1,9239.917787415641,2363.581879369247,0,9632.930000305176,8175.318992614746,10774.57201385498,2599.2530212402344,2.062782645367087,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-28,14,9695.423000335693,9481.621460642133,213.8015396935607,0.08541439593308381,0,0,1,0.45454545454545453,1,9481.621460642133,2503.108959068905,0,5924.536998748779,5084.963754653931,6827.110759735107,1742.1470050811768,2.1645050564554436,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-29,14,10017.939979553223,9564.523674828666,453.41630472455654,0.18364877670762664,0,0,1,0.45454545454545453,1,9564.523674828666,2468.931799346567,0,6136.343505859375,4910.431408882141,6869.298258781433,1958.866849899292,1.9815519742413354,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-30,14,11502.521987915039,9710.134531021118,1792.387456893921,0.7577661789251311,0,0,1,0.42424242424242425,1,9710.134531021118,2365.3568960234797,0,5722.953483581543,4861.185007095337,6657.2654275894165,1796.0804204940796,3.2178784637848277,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-01,14,0.0,9921.384494100299,-9921.384494100299,-4.184985259419684,0,0,0,0.0,0,9921.384494100299,2370.7095435447386,1,6089.139499664307,4938.175243377686,7155.36900138855,2217.1937580108643,-2.746327188439825,1,240,Rolling z-score + weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2017-01-03,14,11285.575969696045,9461.65077986036,1823.9251898356852,0.6168024716592302,0,0,1,0.3939393939393939,1,9461.65077986036,2957.065306384446,0,6652.500537872314,5391.633502960205,7594.222505569458,2202.589002609253,2.1034679762476114,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-02-04,14,12652.473999023438,7727.043749400547,4925.43024962289,3.453093047149185,0,0,1,0.48484848484848486,1,7727.043749400547,1426.3821398294615,1,9632.930000305176,8175.318992614746,10774.57201385498,2599.2530212402344,1.1616968313756102,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-03-01,14,10194.431015014648,7720.394502367292,2474.036512647356,1.2841006059198532,0,0,1,0.42424242424242425,1,7720.394502367292,1926.6687526209082,0,5924.536998748779,5084.963754653931,6827.110759735107,1742.1470050811768,2.4509378392364254,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-04-01,14,13728.925003051758,7710.401393481663,6018.523609570095,3.62316309468785,0,0,1,0.42424242424242425,1,7710.401393481663,1661.1241206321172,1,9632.930000305176,8175.318992614746,10774.57201385498,2599.2530212402344,1.5758354301314526,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-04-29,14,13748.5419921875,8321.769964286259,5426.772027901241,3.341348378215139,0,0,1,0.42424242424242425,1,8321.769964286259,1624.1263746344464,1,9632.930000305176,8175.318992614746,10774.57201385498,2599.2530212402344,1.5833825942495428,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-03,14,10259.114986419678,8300.514034611839,1958.600951807839,1.2243525791922256,0,0,1,0.3939393939393939,1,8300.514034611839,1599.7033739252124,0,5924.536998748779,5084.963754653931,6827.110759735107,1742.1470050811768,2.4880667217109647,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-05,14,9698.363990783691,8391.740962369102,1306.6230284145895,0.8016879133824094,0,0,1,0.3939393939393939,1,8391.740962369102,1629.8399995851296,0,5722.953483581543,4861.185007095337,6657.2654275894165,1796.0804204940796,2.213381128061383,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-13,14,14417.52099609375,8784.44163635799,5633.079359735761,3.149356695950485,1,0,1,0.48484848484848486,1,8784.44163635799,1788.6444450636232,1,9632.930000305176,8175.318992614746,10774.57201385498,2599.2530212402344,1.8407561544376334,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-19,14,10156.604000091553,8940.551244871956,1216.0527552195963,0.5804609805416872,0,0,1,0.5151515151515151,1,8940.551244871956,2094.9776057036147,0,5722.953483581543,4861.185007095337,6657.2654275894165,1796.0804204940796,2.4685144751426926,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-26,14,13312.55899810791,9279.780747277397,4032.7782508305136,1.7311158247791134,1,0,1,0.45454545454545453,1,9279.780747277397,2329.5831469538366,0,5722.953483581543,4861.185007095337,6657.2654275894165,1796.0804204940796,4.225649045513541,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-06-06,14,12041.383018493652,8940.742111342293,3100.640907151359,1.3326807817593038,0,0,1,0.3939393939393939,1,8940.742111342293,2326.6193597075276,0,6652.500537872314,5391.633502960205,7594.222505569458,2202.589002609253,2.446612815299407,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-06-09,14,10379.563999176025,9070.709469522748,1308.8545296532775,0.5534280587389966,0,0,1,0.42424242424242425,1,9070.709469522748,2364.994887746646,0,5722.953483581543,4861.185007095337,6657.2654275894165,1796.0804204940796,2.5926514550576227,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-07-27,14,10103.418964385986,7743.031073297773,2360.387891088213,1.937955166483085,0,0,1,0.3939393939393939,1,7743.031073297773,1217.9785848047973,0,6136.343505859375,4910.431408882141,6869.298258781433,1958.866849899292,2.025188929370347,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-07-29,14,12961.233009338379,7924.752322060721,5036.480687277658,3.910199088673509,0,0,1,0.3939393939393939,1,7924.752322060721,1288.0368935348065,1,9632.930000305176,8175.318992614746,10774.57201385498,2599.2530212402344,1.2804844245001983,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-07-30,14,11130.463005065918,7965.967286518642,3164.495718547276,2.2164128171893114,0,0,1,0.45454545454545453,1,7965.967286518642,1427.7555579922391,0,6089.139499664307,4938.175243377686,7155.36900138855,2217.1937580108643,2.2737406179261437,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-08-02,14,11291.051002502441,8219.315965379987,3071.7350371224547,1.8622714141832766,0,0,1,0.3333333333333333,1,8219.315965379987,1649.4561500153854,0,5924.536998748779,5084.963754653931,6827.110759735107,1742.1470050811768,3.08040250799823,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-08-03,14,11763.168983459473,8330.068465777806,3433.100517681667,1.963401352517396,0,0,1,0.36363636363636365,1,8330.068465777806,1748.54749553874,0,6136.343505859375,4910.431408882141,6869.298258781433,1958.866849899292,2.8724900203857042,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-01-01,15,0.0,7444.5589599609375,-7444.5589599609375,,1,0,0,0.0,0,,,0,7444.5589599609375,5248.926505088806,8518.434755325317,3269.5082502365112,-2.276965950283933,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-02-02,15,6166.581001281738,4200.774358034134,1965.8066432476044,3.189453923360406,0,0,0,0.0,0,4200.774358034134,616.3458355204681,1,7396.847991943359,6066.6590003967285,8268.128005981445,2201.469005584717,-0.5588391149458216,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-04-01,15,6658.7289962768555,4326.089428884642,2332.6395673922134,3.9281503295844526,0,0,0,0.0,0,4326.089428884642,593.8264505368297,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,-0.3794541702291283,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-06-01,15,7458.146999359131,5209.6282486234395,2248.5187507356914,3.387265004958769,0,0,0,0.0,0,5209.6282486234395,663.8154226031869,1,7396.847991943359,6066.6590003967285,8268.128005981445,2201.469005584717,0.027844592524476755,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-07-31,15,7729.837997436523,4782.045000008175,2947.792997428349,4.76550238977222,0,0,0,0.0,0,4782.045000008175,618.569199284201,1,6776.938037872314,5095.936499595642,7992.373508453369,2896.437008857727,0.32899039635597177,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-08-01,15,9202.03899383545,4841.080249854496,4360.958743980953,5.45651725217581,0,0,0,0.0,0,4841.080249854496,799.2201879764976,1,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,1.1812595561596861,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-08-10,15,17315.29999923706,4954.158284664154,12361.141714572906,10.6099265680627,1,0,0,0.0,0,4954.158284664154,1165.0544078016146,1,7396.847991943359,6066.6590003967285,8268.128005981445,2201.469005584717,4.505378900239992,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-12-23,15,7289.925987243652,4910.707466057369,2379.2185211862834,3.1126848670922773,1,0,0,0.0,0,4910.707466057369,764.3621576792759,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,-0.16326053718957784,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-01-01,15,0.0,5162.300392355238,-5162.300392355238,-5.7139890401827556,1,0,0,0.0,0,5162.300392355238,903.4494739230594,1,6776.938037872314,5095.936499595642,7992.373508453369,2896.437008857727,-2.3397498433929167,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-01-02,15,9514.321926116943,4975.6291418756755,4538.692784241268,3.414440316610748,0,0,0,0.0,0,4975.6291418756755,1329.2640560039072,1,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,1.3189831729523755,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-01,15,8368.289962768555,4893.5193328516825,3474.770629916872,5.142732339154144,0,0,0,0.0,0,4893.5193328516825,675.6662413600137,1,7396.847991943359,6066.6590003967285,8268.128005981445,2201.469005584717,0.44126988313749954,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-05,15,8965.367004394531,4931.403809649603,4033.963194744928,4.56230103840914,0,0,0,0.0,0,4931.403809649603,884.1948746441244,1,6776.938037872314,5095.936499595642,7992.373508453369,2896.437008857727,0.7555589711875942,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-06-09,15,8850.833999633789,5238.875168391636,3611.958831242153,4.2720750376462355,0,0,1,0.030303030303030304,0,5238.875168391636,845.4811302266396,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,0.37137188164101004,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-06-12,15,8935.78500366211,5372.333775520325,3563.4512281417847,3.2949255840330536,0,1,1,0.21212121212121213,0,5372.333775520325,1081.4967249670174,1,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,1.0638357115574348,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-07-28,15,11575.962966918945,6804.910445485796,4771.052521433149,4.547849126502944,0,0,1,0.06060606060606061,0,6804.910445485796,1049.078891740157,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,1.304765957294466,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-09-01,15,9234.778015136719,5069.7035011563985,4165.07451398032,6.276112895919419,0,0,1,0.030303030303030304,0,5069.7035011563985,663.6391956378532,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,0.5028779768589738,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-09-02,15,8877.661010742188,5159.439787319729,3718.221223422459,3.7685956150714994,0,0,1,0.18181818181818182,0,5159.439787319729,986.6331130229039,1,7444.5589599609375,5248.926505088806,8518.434755325317,3269.5082502365112,0.43832342392088525,0,242,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-01-01,15,0.0,7932.068498338972,-7932.068498338972,-5.55581686555608,1,0,0,0.0,0,7932.068498338972,1427.705176445742,1,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,-2.877041302101726,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-02-19,15,9411.877990722656,5505.116070883615,3906.761919839041,4.110411094446089,0,0,1,0.21212121212121213,0,5505.116070883615,950.455278090745,1,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,1.2738031523924944,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-06-01,15,10565.873001098633,6688.201713698251,3877.6712874003815,4.051775289693467,0,0,1,0.15151515151515152,0,6688.201713698251,957.0301929783828,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,0.9587962797885479,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-08-03,15,11352.154029846191,7793.190204620361,3558.96382522583,4.169854421707623,0,0,1,0.18181818181818182,0,7793.190204620361,853.4983395819311,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,1.228108324408152,0,241,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-09-01,15,13156.395950317383,7612.188608033316,5544.207342284067,7.055483276742383,0,0,1,0.09090909090909091,0,7612.188608033316,785.8012165601654,1,7444.5589599609375,5248.926505088806,8518.434755325317,3269.5082502365112,1.7470018587484095,0,242,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-11-27,15,10444.10498046875,7689.938747133528,2754.1662333352224,3.375694957802095,0,1,1,0.15151515151515152,0,7689.938747133528,815.8812534200222,1,6279.218502044678,4643.2607526779175,7232.290481567383,2589.0297288894653,1.6086669194835985,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2015-12-17,15,11424.71418762207,8117.051171166556,3307.6630164555145,3.2595784562853574,0,0,1,0.030303030303030304,0,8117.051171166556,1014.7517726034288,1,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,2.1615080263762745,1,240,Rolling z-score + weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2015-12-24,15,11269.685173034668,8659.46096447536,2610.224208559308,1.9648702699502372,1,0,1,0.15151515151515152,0,8659.46096447536,1328.4460803742606,0,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,2.0931368334942455,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-01-01,15,0.0,8640.245434624809,-8640.245434624809,-6.525434670237775,1,0,0,0.0,0,8640.245434624809,1324.0873399641243,1,6279.218502044678,4643.2607526779175,7232.290481567383,2589.0297288894653,-2.425317265374962,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-03-01,15,11004.22299194336,7423.827859061105,3580.395132882254,3.573573206928647,0,0,1,0.21212121212121213,0,7423.827859061105,1001.9089929206935,1,7444.5589599609375,5248.926505088806,8518.434755325317,3269.5082502365112,1.0887460007861798,0,242,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2016-03-25,15,4322.677997589111,7761.471995762417,-3438.793998173305,-3.311228374971981,1,0,1,0.09090909090909091,0,7761.471995762417,1038.52516611827,1,6279.218502044678,4643.2607526779175,7232.290481567383,2589.0297288894653,-0.7557041476286184,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-04-18,15,14579.835021972656,7971.277323177883,6608.557698794773,4.707961854302012,0,1,1,0.30303030303030304,1,7971.277323177883,1403.6982251154066,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,2.3336333664583417,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-05-01,15,11338.858993530273,8655.106037684849,2683.7529558454244,1.4599584019223355,1,1,1,0.3939393939393939,1,8655.106037684849,1838.239330868408,0,6474.739995956421,5321.567248344421,7525.033992767334,2203.4667444229126,2.207484642046533,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-08-03,15,11481.17301940918,7313.48003578186,4167.692983627319,4.320749993219509,0,0,1,0.42424242424242425,1,7313.48003578186,964.5762865631247,1,6776.938037872314,5095.936499595642,7992.373508453369,2896.437008857727,1.6241454473722812,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-09-02,15,9835.287979125977,7260.9986782073975,2574.289300918579,3.1140106624110473,0,0,1,0.3333333333333333,1,7260.9986782073975,826.6796681182252,1,6279.218502044678,4643.2607526779175,7232.290481567383,2589.0297288894653,1.373514346861762,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-09-05,15,10803.38402557373,7479.469393321446,3323.9146322522847,3.2103224467159825,0,0,1,0.36363636363636365,1,7479.469393321446,1035.3834193984164,1,7766.579986572266,5990.054000854492,8909.645027160645,2919.5910263061523,1.0401470656811853,0,241,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-22,15,12081.266952514648,8464.32818521772,3616.938767296928,2.7655985316294145,1,0,1,0.45454545454545453,1,8464.32818521772,1307.8321838585614,0,6523.578998565674,5071.515247344971,7338.976264953613,2267.4610176086426,2.451062183997474,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-23,15,11324.765014648438,8659.704756328038,2665.0602583204,1.8713755460026658,1,0,1,0.42424242424242425,1,8659.704756328038,1424.1183518792243,0,6279.218502044678,4643.2607526779175,7232.290481567383,2589.0297288894653,1.9488175266214456,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2016-12-24,15,12194.2978515625,8831.032969066075,3363.2648824964253,2.3251064247354214,1,0,1,0.42424242424242425,1,8831.032969066075,1446.4993286830465,0,7396.847991943359,6066.6590003967285,8268.128005981445,2201.469005584717,2.179203907685688,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-01-01,15,0.0,9199.776793616158,-9199.776793616158,-6.421725987019815,0,0,0,0.0,0,9199.776793616158,1432.6018911756116,1,6474.739995956421,5321.567248344421,7525.033992767334,2203.4667444229126,-2.938433272180903,1,240,Rolling z-score + weekday IQR,Potential data issue,Extreme or zero value without mapped context; investigate source records
store_day,2017-04-01,15,12684.083984375,8383.192882401603,4300.891101973397,4.879914234665664,0,0,1,0.45454545454545453,1,8383.192882401603,881.3456333762929,1,7396.847991943359,6066.6590003967285,8268.128005981445,2201.469005584717,2.4016854105231134,1,241,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2017-05-03,15,12120.033988952637,8493.054432051522,3626.979556901115,3.7439045104572317,0,0,1,0.42424242424242425,1,8493.054432051522,968.7692479256536,1,6776.938037872314,5095.936499595642,7992.373508453369,2896.437008857727,1.8447133270084435,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-01-01,16,0.0,6129.459020614624,-6129.459020614624,,1,0,0,0.0,0,,,0,6129.459020614624,5386.003997802734,7015.186030387878,1629.182032585144,-3.7622923025296053,1,242,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-05-05,16,8939.544998168945,5186.657106944493,3752.8878912244527,3.4852391259074182,0,0,0,0.0,0,5186.657106944493,1076.7949502596466,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,0.07576532184446488,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-06-02,16,11001.940990447998,5266.181822231838,5735.75916821616,3.927884362082481,0,0,0,0.0,0,5266.181822231838,1460.2668101907109,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,1.0649692695970725,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-09-01,16,10852.350997924805,5699.607249532427,5152.743748392378,3.6238308240868062,0,0,0,0.0,0,5699.607249532427,1421.9051601811054,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,0.9932201914849171,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2013-11-03,16,9506.703002929688,5303.15224981308,4203.550753116608,3.1839246706675692,1,0,0,0.0,0,5303.15224981308,1320.2418988874051,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,0.34779597910386256,0,240,Rolling z-score,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2013-12-01,16,10395.84400177002,5490.414357117244,4905.429644652775,3.1296927458186903,0,0,0,0.0,0,5490.414357117244,1567.3837795120598,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,0.7742619873070761,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-01-01,16,0.0,6088.373889854976,-6088.373889854976,-3.8963179179808214,1,0,0,0.0,0,6088.373889854976,1562.5967947220638,1,5196.230001449585,4644.568755149841,6282.019983291626,1637.4512281417847,-3.173364746470269,1,240,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-01-02,16,11158.476806640625,5874.91888999939,5283.557916641235,2.7222915087807085,0,0,0,0.0,0,5874.91888999939,1940.849427623457,0,5017.352502822876,4432.758500099182,5916.708743095398,1483.9502429962158,4.1383626794779325,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-01-03,16,8346.569980621338,6102.854276112148,2243.71570450919,1.0347023888941367,0,0,0,0.0,0,6102.854276112148,2168.4647958600112,0,5139.147006988525,4446.587249755859,5848.135741233826,1401.5484914779663,2.2884851955785765,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-01-04,16,10946.950019836426,6229.680275644575,4717.269744191851,2.15117953577391,0,0,0,0.0,0,6229.680275644575,2192.8758923855985,0,6794.5,6215.033000946045,7757.924030303955,1542.8910293579102,2.6913436793812395,1,241,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-01,16,11970.046981811523,5839.135800361633,6130.91118144989,3.5487255599020187,0,0,0,0.0,0,5839.135800361633,1727.63745123733,1,6794.5,6215.033000946045,7757.924030303955,1542.8910293579102,3.3544475165983565,1,241,Rolling z-score + weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-03-05,16,10330.416000366211,5979.409445898874,4351.006554467337,2.183037094796704,0,0,0,0.0,0,5979.409445898874,1993.097856576975,0,5196.230001449585,4644.568755149841,6282.019983291626,1637.4512281417847,3.1354741507281485,1,240,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-06-01,16,11455.654998779297,5614.600478172302,5841.054520606995,3.573533170978618,0,0,1,0.12121212121212122,0,5614.600478172302,1634.5320558497608,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,1.2825878500598942,0,240,Rolling z-score,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-07-01,16,10497.328994750977,5713.657643726894,4783.6713510240825,3.133022982168832,0,1,1,0.24242424242424243,0,5713.657643726894,1526.8548549594714,1,6129.459020614624,5386.003997802734,7015.186030387878,1629.182032585144,2.6810202216664085,1,242,Rolling z-score + weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-07-04,16,8282.912017822266,6028.07503427778,2254.8369835444855,1.2564866233508853,0,1,1,0.09090909090909091,0,6028.07503427778,1794.55709407485,0,5139.147006988525,4446.587249755859,5848.135741233826,1401.5484914779663,2.2430654593467296,1,240,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-07-05,16,10323.890022277832,6157.603999274118,4166.286023003714,2.285986184013626,0,1,1,0.15151515151515152,0,6157.603999274118,1822.5333346891655,0,6794.5,6215.033000946045,7757.924030303955,1542.8910293579102,2.287517365206682,1,241,Weekday IQR,Business event,"Known business context overlaps the flag; review, do not treat as error"
store_day,2014-07-06,16,14004.06900024414,6268.7642143794465,7735.304785864694,3.9116263048899493,0,0,1,0.12121212121212122,0,6268.7642143794465,1977.5163021566605,1,8781.581520080566,7938.295998573303,10023.200731277466,2084.9047327041626,2.5049046118236324,1,240,Rolling z-score + weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-07-07,16,9919.12799835205,6430.3294642312185,3488.7985341208323,1.459042923614196,0,0,1,0.06060606060606061,0,6430.3294642312185,2391.1555154790976,0,6521.477005004883,5872.314002990723,7453.472030639648,1581.1580276489258,2.1488370763289506,1,241,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-09-01,16,11858.664993286133,6054.539142881121,5804.125850405012,3.8662820706271006,0,0,1,0.24242424242424243,0,6054.539142881121,1501.2163480000822,1,6521.477005004883,5872.314002990723,7453.472030639648,1581.1580276489258,3.375493084785007,1,241,Rolling z-score + weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
store_day,2014-09-02,16,10835.842994689941,6216.732142584665,4619.1108521052765,2.4995516248799614,0,0,1,0.21212121212121213,0,6216.732142584665,1847.9757753861575,0,6129.459020614624,5386.003997802734,7015.186030387878,1629.182032585144,2.888801791293603,1,242,Weekday IQR,Unexplained anomaly,No mapped business context; investigate before drawing conclusions
